# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
10650 29.7955 2.18652 1.9535 -1.79843 0.191369 -0.0051497
10700 30.1129 2.17204 2.18011 -1.76076 -0.0543948 -0.174764
10750 29.9315 2.1783 2.04517 -1.61845 -0.138364 -0.373381
10800 29.3593 2.26409 2.16466 -1.65615 0.057248 -0.243353
10850 29.1716 2.25172 2.13155 -1.77038 0.281837 -0.0558754
10900 29.0306 2.14651 1.78839 -2.12462 0.116079 -0.041426
10950 28.8816 2.6974 2.15652 -1.90116 0.0691904 0.132748
11000 28.9095 2.38983 2.36662 -1.69665 0.209129 -0.0533846
11050 29.387 2.73539 2.42752 -1.64662 0.15115 -0.0742643
11100 29.405 2.63651 2.43172 -1.92878 0.00921409 -0.00370308
11150 29.2394 2.47669 2.53649 -1.97258 0.190176 -0.148142
11200 28.988 2.79112 2.35986 -1.98929 0.447845 0.124173
11250 28.5934 2.6572 2.4118 -1.75277 0.326259 0.0568942
11300 27.9912 2.47439 2.74888 -1.62192 0.267319 -0.026936
11350 27.7644 2.10303 2.08716 -1.4736 0.322388 -0.0421614
11400 28.0524 2.51891 1.83986 -1.7937 0.0393257 -0.00582308
11450 28.4317 2.47963 1.67507 -1.95105 0.177951 -0.071541
11500 29.0508 2.62243 1.7035 -1.97611 0.196934 -0.37942
11550 29.3597 2.29921 1.66425 -1.77422 0.261023 -0.492792
11600 29.3753 2.06891 1.92041 -2.04579 0.23584 -0.331055
11650 29.2861 2.64743 2.09321 -2.24721 0.0582581 -0.38364
11700 29.2756 2.59792 1.91296 -2.2094 0.182018 -0.288599
11750 29.0253 2.78033 2.1716 -2.10875 0.174968 -0.439659
11800 29.0313 2.91909 1.93829 -2.12527 0.0737388 -0.245361
11850 28.9187 2.60024 1.93261 -1.97302 -0.0731669 0.100681
11900 28.6959 2.40921 1.91963 -1.84527 0.0283228 0.160466
11950 28.8136 2.25649 2.06975 -1.7039 -0.00675316 0.172177
12000 28.9828 2.34227 2.21201 -1.88167 -0.273538 0.150724
12050 28.6886 2.24439 1.86172 -1.79722 -0.198355 0.0479699
12100 28.4025 2.14049 1.70476 -1.85071 -0.0702653 -0.215555
12150 27.9918 2.17291 1.56702 -1.74748 -0.356068 -0.156289
12200 28.2372 2.22806 1.85483 -1.82972 -0.452127 -0.0737545
12250 28.5962 2.22019 1.94153 -1.87079 -0.258393 0.0280498
12300 28.4635 1.9714 1.65382 -1.85279 -0.194381 0.172658
12350 28.6617 2.23729 1.88112 -2.04109 0.109398 0.105158
12400 28.7585 2.36172 1.96264 -2.08229 0.18643 0.0850569
12450 29.0563 2.39739 1.87925 -2.00034 0.206983 -0.103092
12500 28.9612 2.69627 2.17483 -2.00832 0.153464 -0.277702
12550 29.0141 2.88477 2.12383 -2.06953 0.162826 -0.0407099
12600 29.1028 2.58343 2.13637 -1.89013 0.176971 -0.17172
12650 28.587 2.17742 2.07014 -1.83831 -0.00051623 -0.0624327
12700 29.1038 2.19838 2.40932 -1.97084 0.198251 0.0283062
12750 28.7099 2.03072 1.68783 -1.75816 0.220958 0.17805
12800 28.7709 2.47204 1.7584 -1.85187 0.172291 0.0381315
12850 28.6769 2.33357 1.67303 -1.8058 0.223946 -0.143153
12900 28.5231 2.06579 1.67549 -1.7311 0.13938 0.016714
12950 28.2864 2.05433 1.89629 -1.59583 0.412521 0.0439091
13000 28.4444 1.9431 1.85775 -1.57912 0.368559 -0.0278955
13050 28.704 2.08313 1.63607 -1.42173 0.0468239 -0.0983932
13100 28.9071 2.21286 1.53148 -1.53045 -0.0341116 -0.0535406
13150 28.8648 2.3697 1.88672 -1.51247 -0.164683 -0.19995
13200 28.6989 2.35635 1.67273 -1.48064 -0.421661 0.0478954
13250 28.9566 2.5517 1.82473 -1.53462 -0.116976 -0.0528838
