# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
8900 110.453 4.34783 2.99321 -3.40695 -0.211377 -0.289085
8950 111.013 4.40049 3.03365 -3.32376 -0.00232076 -0.374957
9000 111.169 4.41049 3.70509 -3.404 -0.0171072 -0.122378
9050 111.108 4.3756 3.16726 -3.60434 0.230292 -0.0238456
9100 111.157 3.95587 3.11716 -3.39051 0.195434 -0.0605782
9150 111.499 3.25407 2.85278 -2.98869 -0.0272164 0.0298527
9200 110.734 3.35917 2.96082 -3.27527 -0.0439096 -0.00793907
9250 111.048 3.3792 2.90087 -3.15397 0.0414009 0.144795
9300 110.526 2.91927 2.91897 -2.89672 0.240471 -0.0160061
9350 110.858 2.71425 2.92362 -2.79022 0.0156368 -0.0940019
9400 109.657 2.67801 2.81838 -3.07892 0.0275605 -0.130652
9450 110.232 3.04192 2.54539 -3.53664 0.225089 0.0758523
9500 110.098 3.38659 2.74693 -3.42596 0.282653 0.210115
9550 110.815 4.07522 2.93595 -3.75691 0.227286 0.0929535
9600 110.967 3.90101 2.93079 -3.73559 -0.00979786 0.0477405
9650 110.543 3.43705 3.0081 -3.2615 -0.0808652 0.21331
9700 110.205 3.67276 3.0685 -3.10744 0.0830897 0.333436
9750 109.379 3.70572 3.02689 -3.05839 0.10016 -0.0154867
9800 109.066 3.31733 2.51588 -3.25041 -0.0142078 -0.0508503
9850 108.752 3.15442 2.69635 -3.01786 0.0418929 -0.203983
9900 110.039 2.99702 2.89472 -3.08714 -0.0651483 -0.120919
9950 109.623 3.17407 2.66504 -2.90809 -0.123426 -0.0941455
10000 110.225 3.12547 2.48073 -2.94701 -0.175683 0.1718
10050 109.188 3.16567 2.61156 -3.11393 -0.0279485 0.0519619
10100 109.4 2.88037 2.90499 -3.2417 -0.206227 0.11279
10150 109.491 2.95116 3.10605 -2.89797 -0.324321 -0.0654673
10200 108.079 3.06679 2.69408 -2.68898 -0.179458 -0.155326
10250 107.611 3.12103 2.77192 -2.77483 -0.120283 -0.0818917
10300 107.388 2.97546 2.9261 -2.62359 -0.0256789 0.0448935
10350 107.968 3.02932 2.74592 -2.69477 -0.174875 0.0527244
10400 108.024 3.19877 2.7289 -2.5547 -0.35441 -0.254354
10450 108.558 3.52352 2.78179 -2.63637 -0.271129 -0.152759
10500 108.62 3.36956 2.8661 -2.80691 -0.0342797 -0.149345
10550 109.342 3.55716 2.86821 -3.05799 -0.261574 -0.128332
10600 109.794 3.73347 3.12942 -3.50602 -0.0117218 -0.343442
10650 109.727 4.01989 3.18084 -3.40152 0.187266 -0.332236
10700 109.204 3.84217 2.80185 -3.126 0.331482 -0.477125
10750 108.699 3.74656 2.46017 -3.06528 0.269077 -0.211484
