# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
12100 1.46512 1.45966 1.71527 -0.169098 -0.201203 0.189913
12150 1.78887 1.44928 2.0083 -0.00647419 0.0473195 0.0697813
12200 1.88157 1.55331 1.88477 -0.0589964 0.25987 -0.0668427
12250 1.7095 1.61698 1.77942 -0.0537169 -0.0286363 -0.10077
12300 1.71765 1.59744 1.96129 -0.243695 -0.257182 0.02529
12350 1.70202 1.74297 1.80237 -0.303798 -0.27649 -0.131072
12400 1.59893 1.99616 1.66044 -0.26788 -0.171642 -0.0846391
12450 1.81706 1.79548 1.78333 -0.137302 -0.0309107 -0.0980226
12500 1.69709 1.4963 1.65618 -0.0929105 0.101728 0.0520857
12550 1.88844 1.5637 1.50368 -0.110854 0.061216 -0.00811319
12600 2.15019 1.31457 1.79824 -0.0275909 -0.0695725 0.0567914
12650 1.91654 1.38861 1.68733 -0.0921531 -0.267405 0.199944
12700 2.27017 1.63156 1.85168 -0.107887 0.0596116 0.0714175
12750 2.20977 1.47985 1.70812 0.0558731 0.0604945 0.317839
12800 2.4309 1.61418 2.02406 0.120519 0.0110337 0.331266
12850 2.08374 1.4553 1.87293 -0.0567912 -0.0698198 -0.0207979
12900 2.0979 1.44225 1.44656 -0.195105 -0.0785791 -0.243492
12950 2.02137 1.80403 1.21859 -0.420385 -0.170498 -0.238723
13000 1.76975 1.75305 1.57476 -0.201344 -0.199653 -0.295924
13050 1.75248 1.83218 1.67396 0.0231477 -0.0977798 -0.155524
13100 1.57186 1.71767 1.61333 0.00712655 -0.0752606 -0.165399
13150 1.57967 1.48961 1.29999 -0.00265227 0.03878 0.00839116
13200 2.09397 1.734 1.53232 -0.148917 -0.0156753 0.0608928
13250 2.02256 1.55492 1.52975 -0.218324 0.0828055 -0.0259165
13300 2.16166 1.85328 1.71252 -0.146198 -0.0305628 0.14371
13350 2.0532 1.78712 1.63042 -0.13107 0.0497883 -0.0238987
13400 2.12935 1.73372 1.59739 -0.30072 -0.184174 -0.0752081
13450 2.0359 1.56674 1.3461 -0.240288 -0.258905 -0.165639
13500 2.02762 1.71292 1.55171 -0.0204235 0.0693525 -0.0887169
13550 1.82749 1.62274 1.36767 -0.00646752 0.106622 0.189294
13600 1.73868 1.52349 1.2715 0.101264 0.125428 0.102333
13650 1.53299 1.82943 1.51398 0.109478 0.112647 0.103079
13700 1.3207 1.65509 1.63478 0.0900624 0.168534 0.0995557
13750 1.3568 1.84364 1.83133 0.0535821 0.258967 0.0284871
13800 1.59425 1.58018 1.78551 -0.186653 0.188908 0.0744353
13850 1.87402 1.76265 1.9206 -0.0952379 0.242163 -0.0630236
13900 2.15509 1.70331 1.73834 0.134903 0.260055 -0.0371957
13950 1.96199 1.74721 1.68783 0.00109547 0.244356 -0.0302682
14000 2.01855 1.85765 1.74222 -0.0982793 -0.0441284 0.0396191
14050 2.0157 1.77809 1.59383 -0.506529 -0.143736 -0.00256287
14100 2.02087 1.68535 1.62494 -0.266798 -0.227553 0.244971
14150 1.78272 1.75297 1.73298 -0.221713 -0.0546037 0.258828
14200 1.73273 1.65221 1.65044 -0.35761 -0.0396748 0.278148
14250 1.69003 1.73561 0.964213 -0.0633786 0.0817174 0.179503
14300 1.98298 1.94485 1.46981 0.0837405 0.0812127 0.0194031
14350 1.85826 1.60797 1.49147 -0.116751 0.0496719 -0.282326
14400 1.74985 1.40255 1.27353 -0.0689369 0.118651 -0.21204
