# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
18250 134.172 3.89704 3.00153 -3.18068 0.349602 0.239744
18300 132.829 3.65919 3.08166 -2.98623 0.191151 0.455598
18350 132.296 3.47199 2.43345 -2.93282 0.0370688 0.0894916
18400 133.352 3.29803 2.28333 -3.25195 0.291334 -0.1028
18450 133.668 3.68088 2.62061 -3.48233 -0.133448 0.0669474
18500 133.366 3.48188 2.74778 -3.38767 0.34258 0.0372017
18550 132.374 3.41177 2.45725 -3.46289 0.0626993 -0.0769467
18600 133.144 3.79582 2.0367 -3.74702 0.116767 -0.249092
18650 131.866 3.82807 2.48053 -3.60296 0.266763 -0.184286
18700 132.798 3.59225 2.88245 -3.28469 0.346234 -0.337698
18750 133.63 3.68097 3.05489 -3.48623 0.0184305 -0.148556
18800 134.268 3.66357 2.94901 -3.37086 0.270862 0.0243337
18850 134.688 3.83904 3.11729 -3.60525 0.366409 -0.161666
18900 135.114 4.07468 3.12621 -3.47082 0.062181 -0.110958
18950 136.082 4.20328 3.26723 -3.41709 0.111795 -0.173102
19000 136.867 4.16691 3.22833 -3.85376 -0.270531 -0.187687
19050 135.798 4.00714 3.0492 -3.93627 -0.211476 -0.193749
19100 136.16 3.67629 3.18077 -3.56979 -0.370734 -0.076665
19150 135.925 3.64918 2.97996 -3.13413 -0.269781 0.000301054
19200 133.744 4.02698 2.91378 -3.22312 -0.292069 0.0848045
19250 133.726 3.52474 2.56951 -3.32016 -0.369448 0.185969
19300 133.081 3.59846 2.46087 -3.44274 -0.297249 0.26542
19350 134.399 3.71846 2.76221 -3.64605 0.103362 0.198601
19400 134.048 3.30563 2.91201 -3.29506 0.181901 0.136493
19450 133.712 3.46824 3.09692 -3.06955 0.12846 -0.0114157
19500 134.412 3.50844 3.0831 -3.13587 0.185065 0.0474689
19550 134.83 3.41443 3.14798 -3.31998 0.21583 0.0860684
19600 133.443 3.17411 2.9747 -3.08633 -0.00121616 -0.017828
19650 133.755 3.79887 2.91844 -3.40706 -0.236535 0.309425
19700 133.491 3.98092 3.1912 -3.81278 -0.048064 0.211898
19750 133.384 4.54942 3.16016 -3.84918 0.108744 0.091153
19800 132.917 4.18668 3.24674 -3.46149 -0.105145 0.0225041
